block,river_label,year,mode,location,angler_trips,total_salmon_harvest,catch_area_codes,tier,source_id,method,trips_per_salmon
WACoast,Chehalis + Upper Chehalis,2022,unknown,unknown,40958.28381302526,11439,315,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 11439. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Clearwater River,2023,unknown,unknown,164.00163004476923,98,392,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 98. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Clearwater River,2024,unknown,unknown,121.89960830957335,83,392,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 83. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Clearwater River,2025,unknown,unknown,160.67249577189548,109.4,392,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 109 (5 of 6 years: 2019|2020|2021|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Cloquallum Creek,2022,unknown,unknown,146.80388463449913,41,321,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 41. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Cloquallum Creek,2023,unknown,unknown,53.164245969941504,49,321,P2,p2_block_ratio,"P2 block ratio 1.085 creel-trips per CRC-salmon (system_year, 2 donor area(s) [315|329]) x CRC harvest 49. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.0849846116314592
WACoast,Cloquallum Creek,2025,unknown,unknown,14.584595747570273,23.4,321,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 23 (5 of 6 years: 2019|2021|2022|2023|2024) x system_year ratio 0.623 (2 donor area(s) [315|329]) from pooled 2022-2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",0.6232733225457382
WACoast,Cook Creek,2022,unknown,unknown,361.6388377581564,101,408,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 101. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Cook Creek,2023,unknown,unknown,33.46972041729985,20,408,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 20. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649924
WACoast,Cook Creek,2025,unknown,unknown,51.40344928716949,35,408,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 35 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Copalis River,2022,unknown,unknown,565.7320432256308,158,339,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 158. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Copalis River,2023,unknown,unknown,572.3322191358274,342,339,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 342. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Copalis River,2024,unknown,unknown,299.60867584521645,204,339,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 204. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Copalis River,2025,unknown,unknown,434.97109230142945,296.1666666666667,339,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 296 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Elk River,2022,unknown,unknown,132.48155442625531,37,342,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 37. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Elk River,2024,unknown,unknown,99.86955861507215,68,342,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 68. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Elk River,2025,unknown,unknown,71.72005067209838,48.833333333333336,342,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 49 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Goodman Creek,2024,unknown,unknown,23.498719674134623,16,345,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 16. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Goodman Creek,2025,unknown,unknown,45.16160187372748,30.75,345,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 31 (4 of 6 years: 2020|2021|2022|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Hoh,2022,unknown,unknown,1897.7087525923057,530,348|350,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 440. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.; P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 90. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.580582552060954
WACoast,Hoh,2023,unguided,bank,552.188003084708,86.11079365079365,348|350,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,6.412529482935717
WACoast,Hoh,2023,unknown,boat,292.0322442783765,194.735,348|350,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.4996392239627003
WACoast,Hoh,2024,unknown,unknown,588.936661832999,401,348|350,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 107. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.; P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 294. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Hoh,2025,unguided,bank,524.5453449532339,111.83983333333333,348|350,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,4.690147770426761
WACoast,Hoh,2025,guided,boat,649.8770117638682,883.120998349835,348|350,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,0.7358867165181245
WACoast,Hoh,2025,unguided,boat,662.8745519991455,900.7834183168317,348|350,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,0.7358867165181245
WACoast,Hoh South Fork,2022,unknown,unknown,39.3864080726705,11,352,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 11. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Hoh South Fork,2023,unknown,unknown,9.987295897823548,17,352,P2,p2_block_ratio,"P2 block ratio 0.587 creel-trips per CRC-salmon (system_year, 2 donor area(s) [348|350]) x CRC harvest 17. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",0.5874879939896205
WACoast,Hoh South Fork,2025,unknown,unknown,13.70758647657853,9.333333333333334,352,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 9 (3 of 6 years: 2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Hoquiam River,2023,unknown,unknown,105.4296193144945,63,355,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 63. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Hoquiam River,2024,unknown,unknown,358.355475030553,244,355,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 244. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Hoquiam River,2025,unknown,unknown,113.08758843177287,77,355,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 77 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Humptulips,2022,unguided,bank,6475.723889925543,1446.2179311846692,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,4.477695754070035
WACoast,Humptulips,2022,guided,boat,978.4061127432225,590.9493741808651,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.655651322246384
WACoast,Humptulips,2022,unguided,boat,3287.4445388172276,1985.5898972477064,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.6556513222463844
WACoast,Humptulips,2023,unguided,bank,8172.473679961962,1711.668776308054,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,4.774564911787079
WACoast,Humptulips,2023,guided,boat,1165.217625099064,1146.393049833887,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.0164206990507354
WACoast,Humptulips,2023,unguided,boat,3917.8331742461282,3854.538950166114,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.0164206990507352
WACoast,Humptulips,2024,unguided,bank,9716.9123490904,2007.1421494075219,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,4.841168001956755
WACoast,Humptulips,2024,guided,boat,1005.2457538593909,820.4191209735146,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.2252831853389274
WACoast,Humptulips,2024,unguided,boat,2984.3233317700665,2435.6192653901217,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.2252831853389274
WACoast,Humptulips,2025,unguided,bank,9708.682154167274,1514.084486188415,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,6.412245976185976
WACoast,Humptulips,2025,guided,boat,946.7025941640738,639.1157634408603,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.481269354189033
WACoast,Humptulips,2025,unguided,boat,4189.158979176026,2828.0872532258068,358,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.4812693541890327
WACoast,Joe Creek,2022,unknown,unknown,361.6388377581564,101,323,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 101. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Joe Creek,2023,unknown,unknown,33.46972041729985,20,323,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 20. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649924
WACoast,Joe Creek,2024,unknown,unknown,116.02492839103971,79,323,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 79. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Joe Creek,2025,unknown,unknown,74.60843496537743,50.8,323,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 51 (5 of 6 years: 2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Johns River,2022,unknown,unknown,128.90097187419437,36,367,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 36. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.580582552060955
WACoast,Johns River,2023,unknown,unknown,26.775776333839875,16,367,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 16. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Johns River,2024,unknown,unknown,160.0850277800421,109,367,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 109. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Johns River,2025,unknown,unknown,155.67901784114187,106,367,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 106 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Lower Chehalis,2023,unguided,bank,5237.145414002808,1082.4311666666667,317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,4.838317276220466
WACoast,Lower Chehalis,2023,unguided,boat,9206.973804483989,5282.943438953487,317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.7427734956609384
WACoast,Moclips River,2023,unknown,unknown,23.42880429210989,14,371,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 14. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Moclips River,2025,unknown,unknown,56.176626720978085,38.25,371,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 38 (4 of 6 years: 2020|2021|2022|2023) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Naselle,2022,unknown,unknown,15994.462260056283,4467,375,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 4467. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Naselle,2023,unknown,unknown,5174.418776514556,3092,375,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 3092. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Naselle,2024,unknown,unknown,4605.749056130386,3136,375,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 3136. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.4686699796334137
WACoast,Naselle,2025,unknown,unknown,4930.32512162937,3357,375,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 3357 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.4686699796334137
WACoast,Nemah,2022,unknown,unknown,3107.9456551889084,868,379,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 868. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Nemah,2023,unknown,unknown,1638.3428144268273,979,379,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 979. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Nemah,2024,unknown,unknown,3814.135937107976,2597,379,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 2597. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Nemah,2025,unknown,unknown,2824.7419274949325,1923.3333333333333,379,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 1923 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.4686699796334137
WACoast,Newaukum River,2022,unknown,unknown,214.83495312365727,60,325,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 60. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Newaukum River,2023,unknown,unknown,17.359753786103347,16,325,P2,p2_block_ratio,"P2 block ratio 1.085 creel-trips per CRC-salmon (system_year, 2 donor area(s) [315|329]) x CRC harvest 16. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.0849846116314592
WACoast,Newaukum River,2025,unknown,unknown,22.562494276155725,36.2,325,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 36 (5 of 6 years: 2020|2021|2022|2023|2024) x system_year ratio 0.623 (2 donor area(s) [315|329]) from pooled 2022-2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",0.6232733225457382
WACoast,North River,2022,unknown,unknown,755.5029184848614,211,382,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 211. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,North River,2023,unknown,unknown,594.0875374070722,355,382,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 355. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,North River,2024,unknown,unknown,859.1719380855471,585,382,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 585. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,North River,2025,unknown,unknown,519.9091727902286,354,382,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 354 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.4686699796334142
WACoast,Queets River,2022,unknown,unknown,103.83689400976768,29,394,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 29. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Queets River,2023,unknown,unknown,217.553182712449,130,394,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 130. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Queets River,2024,unknown,unknown,142.46098802444115,97,394,P2,p2_block_ratio,"P2 block ratio 1.469 creel-trips per CRC-salmon (block_year, 6 donor area(s) [315|329|358|398|404|406]) x CRC harvest 97. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.468669979633414
WACoast,Queets River,2025,unknown,unknown,200.71823054989989,136.66666666666666,394,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 137 (6 of 6 years: 2019|2020|2021|2022|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Quigg Lake,2022,unknown,unknown,340.15534244579067,95,370,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 95. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Quigg Lake,2025,unknown,unknown,19.73698854728171,31.666666666666668,370,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 32 (3 of 6 years: 2019|2022|2023) x system_year ratio 0.623 (2 donor area(s) [315|329]) from pooled 2022-2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",0.6232733225457382
WACoast,Quillayute,2022,unguided,bank,2663.2340505463903,375.2494618226601,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,7.097236162872935
WACoast,Quillayute,2022,guided,boat,327.5568539429053,410.4590609491416,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,0.7980256378930118
WACoast,Quillayute,2022,unguided,boat,696.9294764742666,873.3171509556204,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,0.7980256378930117
WACoast,Quillayute,2022,unknown,unknown,19.308825488759837,12,402,P2,p2_block_ratio,"P2 block ratio 1.609 creel-trips per CRC-salmon (system_year, 4 donor area(s) [398|400|404|406]) x CRC harvest 12. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6090687907299863
WACoast,Quillayute,2023,unguided,bank,1660.6707409274304,144.34195555555556,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,11.505114604660163
WACoast,Quillayute,2023,guided,boat,505.2774987371444,287.9783723367697,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,1.7545675205992872
WACoast,Quillayute,2023,unguided,boat,1075.7520940855334,613.1152443298969,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,1.7545675205992872
WACoast,Quillayute,2024,unguided,bank,3034.019402759324,204.3405774647887,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated,14.84785567507822
WACoast,Quillayute,2024,guided,boat,1380.8088270233225,834.9357501210654,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,1.6537905183998955
WACoast,Quillayute,2024,unguided,boat,2013.6795394090116,1217.6146355932203,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,1.6537905183998953
WACoast,Quillayute,2024,unknown,unknown,187.0819498161918,40,402,P2,p2_block_ratio,"P2 block ratio 4.677 creel-trips per CRC-salmon (system_year, 3 donor area(s) [398|404|406]) x CRC harvest 40. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",4.677048745404795
WACoast,Quillayute,2025,unguided,bank,5314.089514993753,970.0543624273141,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,5.4781357837478275
WACoast,Quillayute,2025,guided,boat,917.4707670807916,694.8688886138614,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3203509066451096
WACoast,Quillayute,2025,unguided,boat,1933.7460783087456,1464.5698113861388,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3203509066451096
